datetime,price_eur_mwh
2022-07-17 03:15:00,173.03
2022-07-17 03:30:00,192.23
2022-07-17 03:45:00,211.09
2022-07-17 04:00:00,132.4
2022-07-17 04:15:00,151.02
2022-07-17 04:30:00,167.78
2022-07-17 04:45:00,210.18
2022-07-17 05:00:00,210.52
2022-07-17 05:15:00,185.84
2022-07-17 05:30:00,202.04
2022-07-17 05:45:00,191.47
2022-07-17 06:00:00,224.7
2022-07-17 06:15:00,200.39
2022-07-17 06:30:00,180.25
2022-07-17 06:45:00,166.23
2022-07-17 07:00:00,251.13
2022-07-17 07:15:00,204.37
2022-07-17 07:30:00,210.85
2022-07-17 07:45:00,167.27
2022-07-17 08:00:00,310.97
2022-07-17 08:15:00,224.82
2022-07-17 08:30:00,204.53
2022-07-17 08:45:00,123.46
2022-07-17 09:00:00,282.5
2022-07-17 09:15:00,178.76
2022-07-17 09:30:00,147.82
2022-07-17 09:45:00,100.65
2022-07-17 10:00:00,207.11
2022-07-17 10:15:00,125.95
2022-07-17 10:30:00,89.91
2022-07-17 10:45:00,19.07
2022-07-17 11:00:00,152.9
2022-07-17 11:15:00,83.0
2022-07-17 11:30:00,62.63
2022-07-17 11:45:00,36.05
2022-07-17 12:00:00,203.47
2022-07-17 12:15:00,91.59
2022-07-17 12:30:00,57.29
2022-07-17 12:45:00,-2.24
2022-07-17 13:00:00,75.07
2022-07-17 13:15:00,53.73
2022-07-17 13:30:00,-6.65
2022-07-17 13:45:00,-31.78
2022-07-17 14:00:00,2.2
2022-07-17 14:15:00,-0.58
2022-07-17 14:30:00,11.79
2022-07-17 14:45:00,13.57
2022-07-17 15:00:00,-36.39
2022-07-17 15:15:00,-5.03
2022-07-17 15:30:00,65.29
2022-07-17 15:45:00,91.85
2022-07-17 16:00:00,-11.66
2022-07-17 16:15:00,58.18
2022-07-17 16:30:00,72.02
2022-07-17 16:45:00,153.88
2022-07-17 17:00:00,44.51
2022-07-17 17:15:00,142.06
2022-07-17 17:30:00,191.95
2022-07-17 17:45:00,379.96
2022-07-17 18:00:00,163.32
2022-07-17 18:15:00,364.68
2022-07-17 18:30:00,409.89
2022-07-17 18:45:00,429.13
2022-07-17 19:00:00,380.19
2022-07-17 19:15:00,415.31
2022-07-17 19:30:00,441.44
2022-07-17 19:45:00,468.38
2022-07-17 20:00:00,409.28
2022-07-17 20:15:00,443.65
2022-07-17 20:30:00,460.17
2022-07-17 20:45:00,480.33
2022-07-17 21:00:00,445.91
2022-07-17 21:15:00,434.25
2022-07-17 21:30:00,434.23
2022-07-17 21:45:00,447.39
2022-07-17 22:00:00,449.86
2022-07-17 22:15:00,456.37
2022-07-17 22:30:00,426.72
2022-07-17 22:45:00,396.04
2022-07-17 23:00:00,454.65
2022-07-17 23:15:00,438.91
2022-07-17 23:30:00,406.39
2022-07-17 23:45:00,366.29
2022-07-18 00:00:00,440.48
2022-07-18 00:15:00,419.44
2022-07-18 00:30:00,343.85
2022-07-18 00:45:00,330.69
2022-07-18 01:00:00,331.44
2022-07-18 01:15:00,332.65
2022-07-18 01:30:00,327.28
2022-07-18 01:45:00,319.54
2022-07-18 02:00:00,349.45
2022-07-18 02:15:00,340.26
2022-07-18 02:30:00,330.15
2022-07-18 02:45:00,312.3
2022-07-18 03:00:00,339.19
2022-07-18 03:15:00,347.85
2022-07-18 03:30:00,335.19
2022-07-18 03:45:00,328.52
2022-07-18 04:00:00,323.84
2022-07-18 04:15:00,336.39
2022-07-18 04:30:00,349.62
2022-07-18 04:45:00,343.21
2022-07-18 05:00:00,314.04
2022-07-18 05:15:00,298.41
2022-07-18 05:30:00,330.95
2022-07-18 05:45:00,361.56
2022-07-18 06:00:00,354.19
2022-07-18 06:15:00,385.79
2022-07-18 06:30:00,408.16
2022-07-18 06:45:00,422.9
2022-07-18 07:00:00,425.29
2022-07-18 07:15:00,409.04
2022-07-18 07:30:00,415.48
2022-07-18 07:45:00,390.45
2022-07-18 08:00:00,449.46
2022-07-18 08:15:00,416.86
2022-07-18 08:30:00,393.05
2022-07-18 08:45:00,316.96
2022-07-18 09:00:00,429.39
2022-07-18 09:15:00,415.82
2022-07-18 09:30:00,332.95
2022-07-18 09:45:00,243.91
2022-07-18 10:00:00,408.54
2022-07-18 10:15:00,319.07
2022-07-18 10:30:00,311.37
2022-07-18 10:45:00,289.72
2022-07-18 11:00:00,321.11
2022-07-18 11:15:00,311.37
2022-07-18 11:30:00,309.93
2022-07-18 11:45:00,296.26
2022-07-18 12:00:00,320.09
2022-07-18 12:15:00,316.23
2022-07-18 12:30:00,311.48
2022-07-18 12:45:00,295.63
2022-07-18 13:00:00,316.25
2022-07-18 13:15:00,318.75
2022-07-18 13:30:00,302.18
2022-07-18 13:45:00,241.39
2022-07-18 14:00:00,124.79
2022-07-18 14:15:00,189.49
2022-07-18 14:30:00,236.29
2022-07-18 14:45:00,289.61
2022-07-18 15:00:00,264.33
2022-07-18 15:15:00,305.66
2022-07-18 15:30:00,317.29
2022-07-18 15:45:00,323.2
2022-07-18 16:00:00,258.37
2022-07-18 16:15:00,311.52
2022-07-18 16:30:00,386.29
2022-07-18 16:45:00,459.11
2022-07-18 17:00:00,345.47
2022-07-18 17:15:00,434.69
2022-07-18 17:30:00,474.86
2022-07-18 17:45:00,544.16
2022-07-18 18:00:00,421.45
2022-07-18 18:15:00,467.69
2022-07-18 18:30:00,561.13
2022-07-18 18:45:00,907.96
2022-07-18 19:00:00,442.65
2022-07-18 19:15:00,521.75
2022-07-18 19:30:00,736.41
2022-07-18 19:45:00,1031.71
2022-07-18 20:00:00,843.52
2022-07-18 20:15:00,809.66
2022-07-18 20:30:00,755.79
2022-07-18 20:45:00,656.59
2022-07-18 21:00:00,737.5
2022-07-18 21:15:00,663.36
2022-07-18 21:30:00,566.06
2022-07-18 21:45:00,462.56
2022-07-18 22:00:00,731.32
2022-07-18 22:15:00,554.7
2022-07-18 22:30:00,456.89
2022-07-18 22:45:00,451.7
2022-07-18 23:00:00,519.65
2022-07-18 23:15:00,431.2
2022-07-18 23:30:00,385.66
2022-07-18 23:45:00,369.22
2022-07-19 00:00:00,430.62
2022-07-19 00:15:00,396.96
2022-07-19 00:30:00,359.82
2022-07-19 00:45:00,326.51
2022-07-19 01:00:00,431.82
2022-07-19 01:15:00,380.82
2022-07-19 01:30:00,332.73
2022-07-19 01:45:00,328.97
2022-07-19 02:00:00,366.73
2022-07-19 02:15:00,339.4
2022-07-19 02:30:00,351.67
2022-07-19 02:45:00,334.31
2022-07-19 03:00:00,337.71
2022-07-19 03:15:00,323.66
2022-07-19 03:30:00,324.33
2022-07-19 03:45:00,333.15
2022-07-19 04:00:00,318.37
2022-07-19 04:15:00,330.39
2022-07-19 04:30:00,335.16
2022-07-19 04:45:00,340.6
2022-07-19 05:00:00,336.02
2022-07-19 05:15:00,327.44
2022-07-19 05:30:00,339.66
2022-07-19 05:45:00,387.34
2022-07-19 06:00:00,377.78
2022-07-19 06:15:00,380.04
2022-07-19 06:30:00,405.87
2022-07-19 06:45:00,407.86
2022-07-19 07:00:00,456.73
2022-07-19 07:15:00,418.98
2022-07-19 07:30:00,418.23
2022-07-19 07:45:00,382.63
2022-07-19 08:00:00,493.26
2022-07-19 08:15:00,448.21
2022-07-19 08:30:00,398.74
2022-07-19 08:45:00,336.92
2022-07-19 09:00:00,481.49
2022-07-19 09:15:00,442.32
2022-07-19 09:30:00,344.6
2022-07-19 09:45:00,286.31
2022-07-19 10:00:00,430.53
2022-07-19 10:15:00,371.81
2022-07-19 10:30:00,314.14
2022-07-19 10:45:00,294.57
2022-07-19 11:00:00,376.51
2022-07-19 11:15:00,325.85
2022-07-19 11:30:00,324.58
2022-07-19 11:45:00,321.59
2022-07-19 12:00:00,346.03
2022-07-19 12:15:00,329.8
2022-07-19 12:30:00,311.86
2022-07-19 12:45:00,305.19
2022-07-19 13:00:00,319.67
2022-07-19 13:15:00,312.67
2022-07-19 13:30:00,296.75
2022-07-19 13:45:00,203.62
2022-07-19 14:00:00,193.3
2022-07-19 14:15:00,234.81
2022-07-19 14:30:00,294.12
2022-07-19 14:45:00,310.35
2022-07-19 15:00:00,272.4
2022-07-19 15:15:00,296.38
2022-07-19 15:30:00,319.47
2022-07-19 15:45:00,345.32
2022-07-19 16:00:00,296.66
2022-07-19 16:15:00,376.62
2022-07-19 16:30:00,404.04
2022-07-19 16:45:00,400.47
2022-07-19 17:00:00,347.02
2022-07-19 17:15:00,411.48
2022-07-19 17:30:00,448.75
2022-07-19 17:45:00,557.56
2022-07-19 18:00:00,367.2
2022-07-19 18:15:00,402.11
2022-07-19 18:30:00,459.34
2022-07-19 18:45:00,685.49
2022-07-19 19:00:00,481.15
2022-07-19 19:15:00,549.84
2022-07-19 19:30:00,622.36
2022-07-19 19:45:00,604.28
2022-07-19 20:00:00,761.48
2022-07-19 20:15:00,590.34
2022-07-19 20:30:00,573.43
2022-07-19 20:45:00,555.71
2022-07-19 21:00:00,900.55
2022-07-19 21:15:00,678.23
2022-07-19 21:30:00,441.98
2022-07-19 21:45:00,386.24
2022-07-19 22:00:00,534.73
2022-07-19 22:15:00,414.99
2022-07-19 22:30:00,364.87
2022-07-19 22:45:00,316.66
2022-07-19 23:00:00,391.79
2022-07-19 23:15:00,361.79
2022-07-19 23:30:00,310.58
2022-07-19 23:45:00,261.41
2022-07-20 00:00:00,325.76
2022-07-20 00:15:00,295.41
2022-07-20 00:30:00,288.9
2022-07-20 00:45:00,277.19
2022-07-20 01:00:00,316.53
2022-07-20 01:15:00,327.31
2022-07-20 01:30:00,312.15
2022-07-20 01:45:00,290.85
2022-07-20 02:00:00,319.93
2022-07-20 02:15:00,286.69
2022-07-20 02:30:00,303.12
2022-07-20 02:45:00,299.32
2022-07-20 03:00:00,322.49
2022-07-20 03:15:00,329.56
2022-07-20 03:30:00,327.18
2022-07-20 03:45:00,317.65
2022-07-20 04:00:00,270.48
2022-07-20 04:15:00,312.69
2022-07-20 04:30:00,332.35
2022-07-20 04:45:00,349.88
2022-07-20 05:00:00,327.98
2022-07-20 05:15:00,328.93
2022-07-20 05:30:00,353.71
2022-07-20 05:45:00,398.81
2022-07-20 06:00:00,399.05
2022-07-20 06:15:00,425.0
2022-07-20 06:30:00,465.22
2022-07-20 06:45:00,478.15
2022-07-20 07:00:00,508.44
2022-07-20 07:15:00,532.22
2022-07-20 07:30:00,517.79
2022-07-20 07:45:00,507.78
2022-07-20 08:00:00,595.63
2022-07-20 08:15:00,601.47
2022-07-20 08:30:00,539.22
2022-07-20 08:45:00,499.44
2022-07-20 09:00:00,583.77
2022-07-20 09:15:00,451.33
2022-07-20 09:30:00,369.38
2022-07-20 09:45:00,320.06
2022-07-20 10:00:00,411.86
2022-07-20 10:15:00,378.67
2022-07-20 10:30:00,394.23
2022-07-20 10:45:00,337.6
2022-07-20 11:00:00,373.76
2022-07-20 11:15:00,326.39
2022-07-20 11:30:00,291.69
2022-07-20 11:45:00,239.55
2022-07-20 12:00:00,257.9
2022-07-20 12:15:00,201.86
2022-07-20 12:30:00,137.48
2022-07-20 12:45:00,111.21
2022-07-20 13:00:00,207.06
2022-07-20 13:15:00,145.21
2022-07-20 13:30:00,112.58
2022-07-20 13:45:00,93.84
2022-07-20 14:00:00,102.24
2022-07-20 14:15:00,133.25
2022-07-20 14:30:00,257.15
2022-07-20 14:45:00,334.29
2022-07-20 15:00:00,115.05
2022-07-20 15:15:00,199.03
2022-07-20 15:30:00,332.02
2022-07-20 15:45:00,387.28
2022-07-20 16:00:00,249.99
2022-07-20 16:15:00,419.94
2022-07-20 16:30:00,416.67
2022-07-20 16:45:00,451.72
2022-07-20 17:00:00,300.87
2022-07-20 17:15:00,351.77
2022-07-20 17:30:00,413.25
2022-07-20 17:45:00,464.75
2022-07-20 18:00:00,396.87
2022-07-20 18:15:00,440.59
2022-07-20 18:30:00,471.65
2022-07-20 18:45:00,577.32
2022-07-20 19:00:00,526.88
2022-07-20 19:15:00,616.78
2022-07-20 19:30:00,800.74
2022-07-20 19:45:00,918.88
2022-07-20 20:00:00,630.73
2022-07-20 20:15:00,543.6
2022-07-20 20:30:00,482.11
2022-07-20 20:45:00,461.76
2022-07-20 21:00:00,617.99
2022-07-20 21:15:00,452.63
2022-07-20 21:30:00,382.52
2022-07-20 21:45:00,396.51
2022-07-20 22:00:00,451.41
2022-07-20 22:15:00,432.71
2022-07-20 22:30:00,459.15
2022-07-20 22:45:00,374.44
2022-07-20 23:00:00,451.33
2022-07-20 23:15:00,448.19
2022-07-20 23:30:00,437.13
2022-07-20 23:45:00,362.05
2022-07-21 00:00:00,384.74
2022-07-21 00:15:00,365.97
2022-07-21 00:30:00,351.69
2022-07-21 00:45:00,355.11
2022-07-21 01:00:00,365.69
2022-07-21 01:15:00,367.03
2022-07-21 01:30:00,372.02
2022-07-21 01:45:00,360.21
2022-07-21 02:00:00,339.43
2022-07-21 02:15:00,326.15
2022-07-21 02:30:00,321.52
2022-07-21 02:45:00,345.87
2022-07-21 03:00:00,336.54
2022-07-21 03:15:00,350.03
2022-07-21 03:30:00,339.66
2022-07-21 03:45:00,340.32
2022-07-21 04:00:00,316.83
2022-07-21 04:15:00,326.19
2022-07-21 04:30:00,354.91
2022-07-21 04:45:00,349.29
2022-07-21 05:00:00,320.89
2022-07-21 05:15:00,335.08
2022-07-21 05:30:00,362.69
2022-07-21 05:45:00,418.49
2022-07-21 06:00:00,324.68
2022-07-21 06:15:00,388.13
2022-07-21 06:30:00,406.36
2022-07-21 06:45:00,446.89
2022-07-21 07:00:00,447.67
2022-07-21 07:15:00,469.92
2022-07-21 07:30:00,491.21
2022-07-21 07:45:00,570.7
2022-07-21 08:00:00,559.2
2022-07-21 08:15:00,611.11
2022-07-21 08:30:00,700.04
2022-07-21 08:45:00,671.76
2022-07-21 09:00:00,673.57
2022-07-21 09:15:00,578.96
2022-07-21 09:30:00,511.94
2022-07-21 09:45:00,462.71
2022-07-21 10:00:00,543.03
2022-07-21 10:15:00,487.89
2022-07-21 10:30:00,456.18
2022-07-21 10:45:00,427.48
2022-07-21 11:00:00,504.04
2022-07-21 11:15:00,499.4
2022-07-21 11:30:00,554.62
2022-07-21 11:45:00,488.6
2022-07-21 12:00:00,506.68
2022-07-21 12:15:00,465.42
2022-07-21 12:30:00,424.21
2022-07-21 12:45:00,377.32
2022-07-21 13:00:00,404.38
2022-07-21 13:15:00,410.62
2022-07-21 13:30:00,418.08
2022-07-21 13:45:00,398.07
2022-07-21 14:00:00,401.44
2022-07-21 14:15:00,402.05
2022-07-21 14:30:00,396.89
2022-07-21 14:45:00,397.58
2022-07-21 15:00:00,411.74
2022-07-21 15:15:00,422.59
2022-07-21 15:30:00,401.65
2022-07-21 15:45:00,394.35
2022-07-21 16:00:00,377.0
2022-07-21 16:15:00,375.57
2022-07-21 16:30:00,390.84
2022-07-21 16:45:00,406.88
2022-07-21 17:00:00,370.07
2022-07-21 17:15:00,385.98
2022-07-21 17:30:00,411.25
2022-07-21 17:45:00,451.55
2022-07-21 18:00:00,354.17
2022-07-21 18:15:00,385.32
2022-07-21 18:30:00,453.0
2022-07-21 18:45:00,499.81
2022-07-21 19:00:00,426.87
2022-07-21 19:15:00,451.98
2022-07-21 19:30:00,481.45
2022-07-21 19:45:00,553.68
2022-07-21 20:00:00,449.44
2022-07-21 20:15:00,440.03
2022-07-21 20:30:00,423.65
2022-07-21 20:45:00,426.38
2022-07-21 21:00:00,512.05
2022-07-21 21:15:00,448.33
2022-07-21 21:30:00,456.02
2022-07-21 21:45:00,447.35
2022-07-21 22:00:00,627.8
2022-07-21 22:15:00,463.3
2022-07-21 22:30:00,400.61
2022-07-21 22:45:00,374.91
2022-07-21 23:00:00,414.52
2022-07-21 23:15:00,403.47
2022-07-21 23:30:00,388.81
2022-07-21 23:45:00,347.71
2022-07-22 00:00:00,322.83
2022-07-22 00:15:00,331.39
2022-07-22 00:30:00,310.76
2022-07-22 00:45:00,299.56
2022-07-22 01:00:00,300.1
2022-07-22 01:15:00,300.33
2022-07-22 01:30:00,313.37
2022-07-22 01:45:00,304.57
2022-07-22 02:00:00,295.62
2022-07-22 02:15:00,289.59
2022-07-22 02:30:00,294.25
2022-07-22 02:45:00,301.13
2022-07-22 03:00:00,282.2
2022-07-22 03:15:00,289.53
2022-07-22 03:30:00,293.68
2022-07-22 03:45:00,307.6
2022-07-22 04:00:00,267.36
2022-07-22 04:15:00,274.9
2022-07-22 04:30:00,299.09
2022-07-22 04:45:00,300.1
2022-07-22 05:00:00,283.45
2022-07-22 05:15:00,299.65
2022-07-22 05:30:00,300.51
2022-07-22 05:45:00,338.97
2022-07-22 06:00:00,290.98
2022-07-22 06:15:00,367.18
2022-07-22 06:30:00,376.07
2022-07-22 06:45:00,398.52
2022-07-22 07:00:00,389.52
2022-07-22 07:15:00,390.75
2022-07-22 07:30:00,399.99
2022-07-22 07:45:00,380.29
2022-07-22 08:00:00,515.7
2022-07-22 08:15:00,422.11
2022-07-22 08:30:00,388.5
2022-07-22 08:45:00,350.16
2022-07-22 09:00:00,385.7
2022-07-22 09:15:00,372.93
2022-07-22 09:30:00,315.72
2022-07-22 09:45:00,277.54
2022-07-22 10:00:00,378.17
2022-07-22 10:15:00,312.07
2022-07-22 10:30:00,299.36
2022-07-22 10:45:00,292.22
2022-07-22 11:00:00,400.37
2022-07-22 11:15:00,358.81
2022-07-22 11:30:00,367.54
2022-07-22 11:45:00,395.33
2022-07-22 12:00:00,383.01
2022-07-22 12:15:00,337.02
2022-07-22 12:30:00,335.26
2022-07-22 12:45:00,308.31
2022-07-22 13:00:00,337.11
2022-07-22 13:15:00,311.38
2022-07-22 13:30:00,291.69
2022-07-22 13:45:00,258.01
2022-07-22 14:00:00,260.5
2022-07-22 14:15:00,285.18
2022-07-22 14:30:00,292.84
2022-07-22 14:45:00,300.32
2022-07-22 15:00:00,272.79
2022-07-22 15:15:00,309.06
2022-07-22 15:30:00,326.46
2022-07-22 15:45:00,331.34
2022-07-22 16:00:00,267.96
2022-07-22 16:15:00,302.78
2022-07-22 16:30:00,313.9
2022-07-22 16:45:00,349.37
2022-07-22 17:00:00,310.28
2022-07-22 17:15:00,334.96
2022-07-22 17:30:00,403.67
2022-07-22 17:45:00,442.53
2022-07-22 18:00:00,328.28
2022-07-22 18:15:00,407.15
2022-07-22 18:30:00,438.44
2022-07-22 18:45:00,505.01
2022-07-22 19:00:00,397.0
2022-07-22 19:15:00,429.76
2022-07-22 19:30:00,464.75
2022-07-22 19:45:00,515.98
2022-07-22 20:00:00,434.09
2022-07-22 20:15:00,444.24
2022-07-22 20:30:00,417.55
2022-07-22 20:45:00,405.84
2022-07-22 21:00:00,438.84
2022-07-22 21:15:00,410.89
2022-07-22 21:30:00,384.87
2022-07-22 21:45:00,380.71
2022-07-22 22:00:00,464.43
2022-07-22 22:15:00,427.37
2022-07-22 22:30:00,399.47
2022-07-22 22:45:00,384.12
2022-07-22 23:00:00,398.99
2022-07-22 23:15:00,409.56
2022-07-22 23:30:00,464.24
2022-07-22 23:45:00,383.86
2022-07-23 00:00:00,420.66
2022-07-23 00:15:00,452.12
2022-07-23 00:30:00,429.41
2022-07-23 00:45:00,433.63
2022-07-23 01:00:00,405.24
2022-07-23 01:15:00,376.01
2022-07-23 01:30:00,361.19
2022-07-23 01:45:00,342.18
2022-07-23 02:00:00,415.0
2022-07-23 02:15:00,387.85
2022-07-23 02:30:00,363.16
2022-07-23 02:45:00,330.52
2022-07-23 03:00:00,375.83
2022-07-23 03:15:00,345.27
2022-07-23 03:30:00,324.18
2022-07-23 03:45:00,308.56
2022-07-23 04:00:00,300.32
2022-07-23 04:15:00,303.98
2022-07-23 04:30:00,306.52
2022-07-23 04:45:00,317.0
2022-07-23 05:00:00,322.75
2022-07-23 05:15:00,317.72
2022-07-23 05:30:00,346.51
2022-07-23 05:45:00,331.01
2022-07-23 06:00:00,347.08
2022-07-23 06:15:00,328.69
2022-07-23 06:30:00,321.81
2022-07-23 06:45:00,297.29
2022-07-23 07:00:00,312.81
2022-07-23 07:15:00,309.64
2022-07-23 07:30:00,307.63
2022-07-23 07:45:00,294.16
2022-07-23 08:00:00,377.22
2022-07-23 08:15:00,318.41
2022-07-23 08:30:00,303.01
2022-07-23 08:45:00,273.29
2022-07-23 09:00:00,370.57
2022-07-23 09:15:00,373.69
2022-07-23 09:30:00,312.32
2022-07-23 09:45:00,283.14
2022-07-23 10:00:00,374.35
2022-07-23 10:15:00,289.75
2022-07-23 10:30:00,288.68
2022-07-23 10:45:00,281.42
2022-07-23 11:00:00,324.31
2022-07-23 11:15:00,288.04
2022-07-23 11:30:00,263.22
2022-07-23 11:45:00,225.16
2022-07-23 12:00:00,297.31
2022-07-23 12:15:00,273.78
2022-07-23 12:30:00,269.4
2022-07-23 12:45:00,216.46
2022-07-23 13:00:00,284.3
2022-07-23 13:15:00,269.16
2022-07-23 13:30:00,191.37
2022-07-23 13:45:00,94.1
2022-07-23 14:00:00,146.51
2022-07-23 14:15:00,118.57
2022-07-23 14:30:00,95.54
2022-07-23 14:45:00,92.72
2022-07-23 15:00:00,77.08
2022-07-23 15:15:00,144.22
2022-07-23 15:30:00,246.28
2022-07-23 15:45:00,288.31
2022-07-23 16:00:00,81.15
2022-07-23 16:15:00,272.79
2022-07-23 16:30:00,311.74
2022-07-23 16:45:00,324.63
2022-07-23 17:00:00,263.42
2022-07-23 17:15:00,309.98
2022-07-23 17:30:00,340.83
2022-07-23 17:45:00,406.72
2022-07-23 18:00:00,308.13
2022-07-23 18:15:00,352.26
2022-07-23 18:30:00,419.92
2022-07-23 18:45:00,425.11
2022-07-23 19:00:00,369.14
2022-07-23 19:15:00,385.27
2022-07-23 19:30:00,401.04
2022-07-23 19:45:00,440.84
2022-07-23 20:00:00,384.73
2022-07-23 20:15:00,397.88
2022-07-23 20:30:00,410.94
2022-07-23 20:45:00,434.7
2022-07-23 21:00:00,448.63
2022-07-23 21:15:00,462.49
2022-07-23 21:30:00,486.09
2022-07-23 21:45:00,495.24
2022-07-23 22:00:00,488.47
2022-07-23 22:15:00,434.49
2022-07-23 22:30:00,416.57
2022-07-23 22:45:00,400.43
2022-07-23 23:00:00,427.45
2022-07-23 23:15:00,397.3
2022-07-23 23:30:00,375.19
2022-07-23 23:45:00,345.22
2022-07-24 00:00:00,363.94
2022-07-24 00:15:00,409.12
2022-07-24 00:30:00,380.71
2022-07-24 00:45:00,360.97
2022-07-24 01:00:00,377.77
2022-07-24 01:15:00,355.1
2022-07-24 01:30:00,363.89
2022-07-24 01:45:00,344.35
2022-07-24 02:00:00,397.57
2022-07-24 02:15:00,353.52
2022-07-24 02:30:00,368.58
2022-07-24 02:45:00,332.58
2022-07-24 03:00:00,362.76
2022-07-24 03:15:00,336.09
2022-07-24 03:30:00,278.83
2022-07-24 03:45:00,284.77
2022-07-24 04:00:00,336.72
2022-07-24 04:15:00,307.96
2022-07-24 04:30:00,302.24
2022-07-24 04:45:00,289.75
2022-07-24 05:00:00,393.29
2022-07-24 05:15:00,285.14
2022-07-24 05:30:00,274.02
2022-07-24 05:45:00,249.83
2022-07-24 06:00:00,272.37
2022-07-24 06:15:00,278.7
2022-07-24 06:30:00,218.8
2022-07-24 06:45:00,190.87
2022-07-24 07:00:00,305.68
2022-07-24 07:15:00,218.75
2022-07-24 07:30:00,171.14
2022-07-24 07:45:00,141.29
2022-07-24 08:00:00,267.03
2022-07-24 08:15:00,256.97
2022-07-24 08:30:00,204.13
2022-07-24 08:45:00,165.43
2022-07-24 09:00:00,191.39
2022-07-24 09:15:00,168.64
2022-07-24 09:30:00,129.56
2022-07-24 09:45:00,87.89
2022-07-24 10:00:00,166.55
2022-07-24 10:15:00,136.37
2022-07-24 10:30:00,59.88
2022-07-24 10:45:00,8.36
2022-07-24 11:00:00,92.6
2022-07-24 11:15:00,78.21
2022-07-24 11:30:00,39.0
2022-07-24 11:45:00,18.31
2022-07-24 12:00:00,67.64
2022-07-24 12:15:00,73.42
2022-07-24 12:30:00,7.35
2022-07-24 12:45:00,-11.92
2022-07-24 13:00:00,49.99
2022-07-24 13:15:00,14.74
2022-07-24 13:30:00,-12.04
2022-07-24 13:45:00,-21.18
2022-07-24 14:00:00,-18.03
2022-07-24 14:15:00,-12.11
2022-07-24 14:30:00,8.61
2022-07-24 14:45:00,35.27
2022-07-24 15:00:00,-15.46
2022-07-24 15:15:00,-9.52
2022-07-24 15:30:00,56.09
2022-07-24 15:45:00,79.56
2022-07-24 16:00:00,25.21
2022-07-24 16:15:00,35.43
2022-07-24 16:30:00,91.2
2022-07-24 16:45:00,108.61
2022-07-24 17:00:00,78.05
2022-07-24 17:15:00,134.69
2022-07-24 17:30:00,287.56
2022-07-24 17:45:00,369.37
2022-07-24 18:00:00,229.25
2022-07-24 18:15:00,338.49
2022-07-24 18:30:00,388.16
2022-07-24 18:45:00,384.93
2022-07-24 19:00:00,339.84
2022-07-24 19:15:00,364.32
2022-07-24 19:30:00,460.01
2022-07-24 19:45:00,496.05
2022-07-24 20:00:00,379.77
2022-07-24 20:15:00,444.19
2022-07-24 20:30:00,468.06
2022-07-24 20:45:00,491.85
2022-07-24 21:00:00,619.55
2022-07-24 21:15:00,548.62
2022-07-24 21:30:00,507.4
2022-07-24 21:45:00,469.13
2022-07-24 22:00:00,573.97
2022-07-24 22:15:00,414.1
2022-07-24 22:30:00,374.66
2022-07-24 22:45:00,357.02
2022-07-24 23:00:00,468.0
2022-07-24 23:15:00,384.69
2022-07-24 23:30:00,333.97
2022-07-24 23:45:00,269.63
2022-07-25 00:00:00,372.77
2022-07-25 00:15:00,380.42
2022-07-25 00:30:00,317.06
2022-07-25 00:45:00,291.69
2022-07-25 01:00:00,321.58
2022-07-25 01:15:00,288.18
2022-07-25 01:30:00,279.67
2022-07-25 01:45:00,261.78
2022-07-25 02:00:00,305.45
2022-07-25 02:15:00,295.52
2022-07-25 02:30:00,299.18
2022-07-25 02:45:00,317.07
2022-07-25 03:00:00,294.04
2022-07-25 03:15:00,286.1
2022-07-25 03:30:00,280.85
2022-07-25 03:45:00,286.68
2022-07-25 04:00:00,245.92
2022-07-25 04:15:00,262.79
2022-07-25 04:30:00,269.57
2022-07-25 04:45:00,289.99
2022-07-25 05:00:00,228.04
2022-07-25 05:15:00,262.69
2022-07-25 05:30:00,265.7
2022-07-25 05:45:00,316.38
2022-07-25 06:00:00,256.23
2022-07-25 06:15:00,294.73
2022-07-25 06:30:00,333.59
2022-07-25 06:45:00,343.48
2022-07-25 07:00:00,284.6
2022-07-25 07:15:00,286.17
2022-07-25 07:30:00,283.17
2022-07-25 07:45:00,272.7
2022-07-25 08:00:00,320.18
2022-07-25 08:15:00,314.56
2022-07-25 08:30:00,286.29
2022-07-25 08:45:00,236.05
2022-07-25 09:00:00,348.3
2022-07-25 09:15:00,303.64
2022-07-25 09:30:00,255.92
2022-07-25 09:45:00,162.46
2022-07-25 10:00:00,331.72
2022-07-25 10:15:00,257.0
2022-07-25 10:30:00,202.45
2022-07-25 10:45:00,141.19
2022-07-25 11:00:00,258.49
2022-07-25 11:15:00,223.38
2022-07-25 11:30:00,157.36
2022-07-25 11:45:00,118.07
2022-07-25 12:00:00,229.05
2022-07-25 12:15:00,205.36
2022-07-25 12:30:00,135.35
2022-07-25 12:45:00,95.24
2022-07-25 13:00:00,216.75
2022-07-25 13:15:00,144.6
2022-07-25 13:30:00,99.55
2022-07-25 13:45:00,66.79
2022-07-25 14:00:00,73.12
2022-07-25 14:15:00,83.41
2022-07-25 14:30:00,93.65
2022-07-25 14:45:00,125.81
2022-07-25 15:00:00,65.25
2022-07-25 15:15:00,88.13
2022-07-25 15:30:00,95.13
2022-07-25 15:45:00,124.19
2022-07-25 16:00:00,75.23
2022-07-25 16:15:00,104.01
